episode,return,length,epsilon,act0,act1,act2,act3
3804,2.7636,1,0.05,1,0,0,0
3805,5.2178,3,0.05,2,1,0,0
3806,0.7657,2,0.05,1,0,1,0
3807,49.3424,17,0.05,4,9,2,2
3808,43.2149,5,0.05,3,2,0,0
3809,4.1587,1,0.05,1,0,0,0
3810,1.0789,1,0.05,1,0,0,0
3811,5.9221,2,0.05,2,0,0,0
3812,0.2761,1,0.05,1,0,0,0
3813,5.8639,3,0.05,2,0,0,1
3814,1.0249,2,0.05,0,2,0,0
3815,10.1317,6,0.05,4,0,0,2
3816,0.6578,1,0.05,1,0,0,0
3817,4.0471,7,0.05,2,0,0,5
3818,2.9436,5,0.05,2,1,0,2
3819,17.9506,6,0.05,4,2,0,0
3820,0.1577,1,0.05,1,0,0,0
3821,6.001,2,0.05,2,0,0,0
3822,1.9818,1,0.05,1,0,0,0
3823,43.4209,5,0.05,4,0,1,0
3824,5.0986,4,0.05,3,1,0,0
3825,27.2656,19,0.05,5,12,1,1
3826,96.0981,43,0.05,15,9,16,3
3827,13.2524,4,0.05,3,0,1,0
3828,9.5436,3,0.05,1,0,1,1
3829,9.4756,2,0.05,2,0,0,0
3830,3.606,1,0.05,1,0,0,0
3831,0.2104,1,0.05,1,0,0,0
3832,0.6197,3,0.05,1,0,0,2
3833,3.9481,1,0.05,1,0,0,0
3834,1.6841,2,0.05,2,0,0,0
3835,7.273,6,0.05,1,1,0,4
3836,23.3266,7,0.05,2,4,1,0
3837,37.0195,6,0.05,3,3,0,0
3838,17.477,6,0.05,5,0,1,0
3839,4.079,5,0.05,1,3,1,0
3840,21.5085,9,0.05,4,2,1,2
3841,1.2895,1,0.05,1,0,0,0
3842,9.6648,5,0.05,2,0,1,2
3843,31.2173,5,0.05,5,0,0,0
3844,6.2512,2,0.05,1,0,1,0
3845,0.1784,3,0.05,1,0,0,2
3846,111.4653,13,0.05,4,8,1,0
3847,24.8741,3,0.05,1,0,1,1
3848,8.4359,2,0.05,1,1,0,0
3849,10.0024,1,0.05,1,0,0,0
3850,1.974,1,0.05,1,0,0,0
3851,2.038,3,0.05,2,1,0,0
3852,1.3604,2,0.05,1,1,0,0
3853,9.7365,1,0.05,1,0,0,0
3854,9.7854,5,0.05,4,1,0,0
3855,45.6932,10,0.05,9,1,0,0
3856,4.2901,2,0.05,2,0,0,0
3857,4.2111,2,0.05,2,0,0,0
3858,0.1181,1,0.05,1,0,0,0
3859,0.3859,2,0.05,1,0,0,1
3860,3.5926,2,0.05,1,0,1,0
3861,0.0418,1,0.05,1,0,0,0
3862,0.7762,1,0.05,1,0,0,0
3863,1.3159,1,0.05,1,0,0,0
3864,7.2938,3,0.05,1,2,0,0
3865,1.8423,1,0.05,1,0,0,0
3866,7.2185,5,0.05,1,4,0,0
3867,5.7699,3,0.05,1,1,1,0
3868,28.2359,3,0.05,2,0,1,0
3869,0.263,1,0.05,1,0,0,0
3870,1.4463,7,0.05,1,0,5,1
3871,7.0715,6,0.05,0,3,2,1
3872,0.2944,2,0.05,1,0,1,0
3873,0.7247,1,0.05,0,0,1,0
3874,6.9619,2,0.05,1,1,0,0
3875,10.2387,3,0.05,2,0,1,0
3876,3.0712,3,0.05,1,0,2,0
3877,16.0726,5,0.05,4,1,0,0
3878,1.059,2,0.05,1,1,0,0
3879,8.1277,3,0.05,2,1,0,0
3880,2.8426,1,0.05,1,0,0,0
3881,6.9619,2,0.05,1,1,0,0
3882,2.6949,2,0.05,2,0,0,0
3883,3.1501,3,0.05,1,1,0,1
3884,0.1313,1,0.05,1,0,0,0
3885,4.7375,2,0.05,2,0,0,0
3886,10.2521,13,0.05,2,5,0,6
3887,2.3688,1,0.05,1,0,0,0
3888,12.2311,5,0.05,1,2,0,2
3889,0.7575,2,0.05,1,0,0,1
3890,3.2107,3,0.05,1,2,0,0
3891,0.4757,3,0.05,1,0,0,2
3892,5.2351,7,0.05,2,5,0,0
3893,2.253,1,0.05,1,0,0,0
3894,3.6849,1,0.05,1,0,0,0
3895,1.1408,3,0.05,1,1,1,0
3896,3.0505,1,0.05,1,0,0,0
3897,0.7105,1,0.05,1,0,0,0
3898,15.7141,23,0.05,11,11,1,0
3899,0.5788,1,0.05,1,0,0,0
3900,19.7407,5,0.05,5,0,0,0
3901,22.637,2,0.05,2,0,0,0
3902,8.7317,10,0.05,0,6,1,3
3903,3.9481,1,0.05,1,0,0,0
3904,3.4217,1,0.05,1,0,0,0
3905,1.974,1,0.05,1,0,0,0
3906,0.4999,1,0.05,1,0,0,0
3907,10.5262,1,0.05,1,0,0,0
3908,0.4209,1,0.05,1,0,0,0
3909,29.6917,1,0.05,1,0,0,0
3910,16.3372,5,0.05,2,3,0,0
3911,3.4741,2,0.05,2,0,0,0
3912,3.4668,2,0.05,1,1,0,0
3913,3.7066,4,0.05,1,2,0,1
3914,11.5806,5,0.05,5,0,0,0
3915,1.1842,1,0.05,1,0,0,0
3916,0.6315,1,0.05,1,0,0,0
3917,2.2372,1,0.05,1,0,0,0
3918,15.9889,8,0.05,8,0,0,0
3919,8.9222,5,0.05,5,0,0,0
3920,2.3161,1,0.05,1,0,0,0
3921,44.0896,3,0.05,3,0,0,0
3922,7.7211,7,0.05,3,4,0,0
3923,0.6736,1,0.05,1,0,0,0
3924,0.2603,1,0.05,1,0,0,0
3925,0.3946,1,0.05,1,0,0,0
3926,6.1772,3,0.05,3,0,0,0
3927,4.7375,2,0.05,2,0,0,0
3928,9.2519,2,0.05,2,0,0,0
3929,42.3925,8,0.05,6,1,1,0
3930,18.2279,9,0.05,5,4,0,0
3931,35.5838,7,0.05,3,2,2,0
3932,12.0871,1,0.05,1,0,0,0
3933,3.0035,4,0.05,1,2,1,0
3934,19.5451,3,0.05,1,0,2,0
3935,19.0047,1,0.05,1,0,0,0
3936,2.9638,4,0.05,1,1,2,0
3937,11.4756,4,0.05,4,0,0,0
3938,3.5833,3,0.05,1,2,0,0
3939,8.6666,14,0.05,1,4,6,3
3940,2.7635,2,0.05,1,0,0,1
3941,2.2372,1,0.05,1,0,0,0
3942,13.1684,14,0.05,6,2,4,2
3943,4.7374,3,0.05,3,0,0,0
3944,6.9905,5,0.05,4,0,0,1
3945,15.2217,17,0.05,11,2,4,0
3946,1.0366,2,0.05,1,1,0,0
3947,2.2372,1,0.05,1,0,0,0
3948,4.7378,1,0.05,1,0,0,0
3949,2.8949,2,0.05,2,0,0,0
3950,25.385,5,0.05,2,1,1,1
3951,4.8208,2,0.05,1,0,0,1
3952,2.2135,4,0.05,0,0,1,3
3953,2.0471,3,0.05,2,0,0,1
3954,1.1208,2,0.05,1,0,1,0
3955,0.4709,1,0.05,1,0,0,0
3956,3.9481,1,0.05,1,0,0,0
3957,11.8878,6,0.05,1,4,0,1
3958,2.1055,1,0.05,1,0,0,0
3959,11.076,2,0.05,1,1,0,0
3960,3.1584,1,0.05,1,0,0,0
3961,7.8431,4,0.05,4,0,0,0
3962,1.8423,1,0.05,1,0,0,0
3963,4.9611,3,0.05,2,0,1,0
3964,0.1313,1,0.05,1,0,0,0
3965,18.2323,13,0.05,5,1,1,6
3966,2.6294,1,0.05,1,0,0,0
3967,2.0737,2,0.05,1,0,0,1
3968,0.4305,3,0.05,1,0,0,2
3969,10.5285,2,0.05,2,0,0,0
3970,10.3439,4,0.05,2,2,0,0
3971,4.5247,1,0.05,0,0,1,0
3972,1.0526,1,0.05,1,0,0,0
3973,65.5183,16,0.05,13,2,1,0
3974,3.125,9,0.05,5,2,2,0
3975,0.4209,1,0.05,1,0,0,0
3976,1.5791,1,0.05,1,0,0,0
3977,0.4709,1,0.05,1,0,0,0
3978,3.5241,2,0.05,2,0,0,0
3979,15.638,6,0.05,2,1,2,1
3980,0.1313,1,0.05,1,0,0,0
3981,7.8963,2,0.05,2,0,0,0
3982,2.2003,1,0.05,0,1,0,0
3983,7.8965,1,0.05,1,0,0,0
3984,1.05,1,0.05,1,0,0,0
3985,30.6574,12,0.05,7,2,1,2
3986,14.0687,3,0.05,3,0,0,0
3987,4.0795,2,0.05,2,0,0,0
3988,23.0048,4,0.05,3,0,0,1
3989,2.9332,5,0.05,2,1,2,0
3990,6.0423,5,0.05,2,3,0,0
3991,4.1753,3,0.05,0,3,0,0
3992,10.5262,1,0.05,1,0,0,0
3993,41.2269,8,0.05,7,0,1,0
3994,13.8034,1,0.05,1,0,0,0
3995,12.9018,7,0.05,7,0,0,0
3996,15.2505,4,0.05,2,1,1,0
3997,2.6294,1,0.05,1,0,0,0
3998,0.7694,2,0.05,1,1,0,0
3999,40.3499,7,0.05,1,6,0,0
4000,16.9248,9,0.05,0,9,0,0
4001,0.1623,1,0.05,0,1,0,0
4002,13.858,4,0.05,2,2,0,0
4003,0.4999,1,0.05,1,0,0,0
4004,1.05,1,0.05,1,0,0,0
4005,12.986,2,0.05,1,0,0,1
4006,26.2264,9,0.05,9,0,0,0
4007,1.974,1,0.05,1,0,0,0
4008,9.7365,1,0.05,1,0,0,0
4009,0.0002,1,0.05,1,0,0,0
4010,20.4494,7,0.05,2,3,2,0
4011,73.9577,25,0.05,5,18,1,1
4012,2.3688,1,0.05,1,0,0,0
4013,0.1051,1,0.05,1,0,0,0
4014,0.4262,1,0.05,0,0,1,0
4015,69.0894,31,0.05,18,6,1,6
4016,0.6052,1,0.05,1,0,0,0
4017,5.264,2,0.05,2,0,0,0
4018,0.5788,1,0.05,1,0,0,0
4019,0.5945,2,0.05,1,0,0,1
4020,1.2206,3,0.05,2,0,0,1
4021,8.4228,2,0.05,2,0,0,0
4022,0.0524,1,0.05,1,0,0,0
4023,12.64,6,0.05,3,2,0,1
4024,1.974,1,0.05,1,0,0,0
4025,3.9216,2,0.05,1,1,0,0
4026,17.9986,13,0.05,9,2,1,1
4027,6.2559,4,0.05,4,0,0,0
4028,1.7896,1,0.05,1,0,0,0
4029,2.6294,1,0.05,1,0,0,0
4030,0.2104,1,0.05,1,0,0,0
4031,6.5804,1,0.05,1,0,0,0
4032,66.1164,11,0.05,7,4,0,0
4033,9.5025,5,0.05,1,4,0,0
4034,0.875,1,0.05,0,1,0,0
4035,5.6852,2,0.05,2,0,0,0
4036,4.8431,1,0.05,0,0,0,1
4037,6.0539,1,0.05,1,0,0,0
4038,6.8433,2,0.05,2,0,0,0
4039,33.7415,6,0.05,5,1,0,0
4040,34.3762,5,0.05,5,0,0,0
4041,4.9989,7,0.05,3,1,2,1
4042,1.1287,2,0.05,1,1,0,0
4043,1.5791,1,0.05,1,0,0,0
4044,4.7378,1,0.05,1,0,0,0
4045,32.6395,2,0.05,2,0,0,0
4046,1.3159,1,0.05,1,0,0,0
4047,20.4551,7,0.05,4,1,0,2
4048,0.2634,3,0.05,1,0,0,2
4049,7.9489,2,0.05,1,0,0,1
4050,15.7722,1,0.05,1,0,0,0
4051,2.3688,1,0.05,1,0,0,0
4052,33.1769,9,0.05,4,4,1,0
4053,2.4316,3,0.05,0,2,1,0
4054,7.9061,11,0.05,1,6,2,2
4055,11.4446,11,0.05,9,1,0,1
4056,14.3892,5,0.05,5,0,0,0
4057,0.1355,1,0.05,1,0,0,0
4058,9.8698,4,0.05,4,0,0,0
4059,4.532,3,0.05,2,0,1,0
4060,4.7378,1,0.05,1,0,0,0
4061,11.4101,3,0.05,3,0,0,0
4062,0.4209,1,0.05,1,0,0,0
4063,3.1583,2,0.05,2,0,0,0
4064,0.7258,3,0.05,2,0,0,1
4065,1.2606,1,0.05,1,0,0,0
4066,1.3685,1,0.05,1,0,0,0
4067,8.6594,3,0.05,2,0,0,1
4068,3.3164,1,0.05,1,0,0,0
4069,0.8077,2,0.05,1,0,0,1
4070,6.1125,13,0.05,2,3,5,3
4071,17.6099,5,0.05,2,3,0,0
4072,14.4292,5,0.05,2,1,0,2
4073,0.3814,1,0.05,1,0,0,0
4074,21.8106,24,0.05,22,1,0,1
4075,12.1722,6,0.05,2,1,3,0
4076,7.4466,6,0.05,1,5,0,0
4077,0.925,1,0.05,0,1,0,0
4078,0.6946,2,0.05,0,2,0,0
4079,8.7018,2,0.05,0,2,0,0
4080,11.0942,3,0.05,2,0,1,0
4081,0.1313,1,0.05,1,0,0,0
4082,63.3044,6,0.05,5,0,1,0
4083,6.2116,2,0.05,2,0,0,0
4084,7.501,4,0.05,4,0,0,0
4085,2.2108,1,0.05,1,0,0,0
4086,15.3286,10,0.05,7,0,2,1
4087,12.6342,3,0.05,1,2,0,0
4088,295.1535,197,0.05,75,36,54,32
4089,0.5262,1,0.05,1,0,0,0
4090,7.1063,3,0.05,3,0,0,0
4091,1.5764,1,0.05,1,0,0,0
4092,8.423,1,0.05,1,0,0,0
4093,4.6851,1,0.05,1,0,0,0
4094,0.7287,2,0.05,1,0,0,1
4095,1.0024,2,0.05,1,0,0,1
4096,0.6578,1,0.05,1,0,0,0
4097,0.3721,3,0.05,1,0,1,1
4098,3.9481,1,0.05,1,0,0,0
4099,10.5262,1,0.05,1,0,0,0
4100,2.3688,1,0.05,1,0,0,0
4101,4.0334,2,0.05,1,0,1,0
4102,6.4033,4,0.05,3,0,1,0
4103,10.0523,10,0.05,1,8,1,0
4104,0.9748,2,0.05,1,1,0,0
4105,6.1558,4,0.05,1,2,1,0
4106,4.7323,2,0.05,1,0,1,0
4107,8.7645,4,0.05,2,1,1,0
4108,15.7722,1,0.05,1,0,0,0
4109,4.1658,4,0.05,1,3,0,0
4110,47.9328,10,0.05,1,3,6,0
4111,28.5012,4,0.05,1,0,2,1
4112,1.8461,2,0.05,1,0,1,0
4113,4.5428,2,0.05,2,0,0,0
4114,1.6844,1,0.05,1,0,0,0
4115,0.3419,1,0.05,1,0,0,0
4116,4.7777,5,0.05,1,2,0,2
4117,6.8074,4,0.05,2,1,0,1
4118,20.805,2,0.05,1,1,0,0
4119,12.0497,3,0.05,2,1,0,0
4120,22.8755,6,0.05,1,5,0,0
4121,1.6896,5,0.05,3,1,1,0
4122,2.3688,1,0.05,1,0,0,0
4123,0.1313,1,0.05,1,0,0,0
4124,8.0539,3,0.05,2,0,1,0
4125,8.0688,7,0.05,2,0,5,0
4126,3.9481,1,0.05,1,0,0,0
4127,9.6732,4,0.05,1,0,3,0
4128,20.8688,11,0.05,0,0,11,0
4129,0.263,1,0.05,1,0,0,0
4130,1.3836,4,0.05,2,0,2,0
4131,4.8349,2,0.05,1,1,0,0
4132,11.1333,5,0.05,5,0,0,0
4133,10.344,3,0.05,3,0,0,0
4134,13.8965,7,0.05,7,0,0,0
4135,0.3193,4,0.05,2,0,2,0
4136,0.1577,1,0.05,1,0,0,0
4137,31.6603,5,0.05,1,1,3,0
4138,8.6936,3,0.05,1,0,2,0
4139,3.237,3,0.05,2,0,1,0
4140,0.4855,2,0.05,1,1,0,0
4141,1.3683,2,0.05,2,0,0,0
4142,0.0758,2,0.05,1,1,0,0
4143,15.0034,2,0.05,2,0,0,0
4144,4.6981,2,0.05,2,0,0,0
4145,5.2617,1,0.05,1,0,0,0
4146,8.815,2,0.05,2,0,0,0
4147,0.1313,1,0.05,1,0,0,0
4148,3.3662,2,0.05,2,0,0,0
4149,7.8882,3,0.05,3,0,0,0
4150,6.7908,2,0.05,2,0,0,0
4151,3.6204,8,0.05,5,0,0,3
4152,5.5433,1,0.05,0,0,1,0
4153,0.4815,1,0.05,1,0,0,0
4154,2.3688,1,0.05,1,0,0,0
4155,1.9472,3,0.05,1,0,1,1
4156,0.1261,1,0.05,1,0,0,0
4157,0.9655,2,0.05,1,0,1,0
4158,23.4525,4,0.05,3,0,1,0
4159,10.9363,3,0.05,1,0,2,0
4160,0.1051,1,0.05,1,0,0,0
4161,59.1616,38,0.05,24,6,1,7
4162,51.9744,11,0.05,8,0,2,1
4163,3.2346,2,0.05,2,0,0,0
4164,39.3296,11,0.05,2,4,3,2
4165,1.3159,1,0.05,1,0,0,0
4166,9.7365,1,0.05,1,0,0,0
4167,5.7908,1,0.05,1,0,0,0
4168,3.8428,1,0.05,1,0,0,0
4169,0.2441,3,0.05,1,1,0,1
4170,0.263,1,0.05,1,0,0,0
4171,6.8433,2,0.05,2,0,0,0
4172,8.815,2,0.05,2,0,0,0
4173,0.1445,1,0.05,1,0,0,0
4174,1.3159,1,0.05,1,0,0,0
4175,0.7931,3,0.05,1,0,1,1
4176,1.9818,1,0.05,1,0,0,0
4177,4.922,2,0.05,0,0,1,1
4178,6.9489,1,0.05,1,0,0,0
4179,4.9021,2,0.05,1,1,0,0
4180,4.343,1,0.05,1,0,0,0
4181,2.2319,1,0.05,1,0,0,0
4182,8.6835,1,0.05,1,0,0,0
4183,7.1179,4,0.05,1,2,0,1
4184,0.3946,1,0.05,1,0,0,0
4185,13.2544,12,0.05,6,3,3,0
4186,0.0513,2,0.05,1,0,0,1
4187,5.5275,1,0.05,1,0,0,0
4188,3.2873,2,0.05,1,1,0,0
4189,46.5484,13,0.05,11,1,1,0
4190,1.8473,2,0.05,1,1,0,0
4191,0.3814,1,0.05,1,0,0,0
4192,8.2745,5,0.05,3,1,0,1
4193,41.3784,3,0.05,3,0,0,0
4194,29.2557,4,0.05,2,1,1,0
4195,2.3688,1,0.05,1,0,0,0
4196,0.2366,1,0.05,1,0,0,0
4197,14.8188,3,0.05,2,1,0,0
4198,23.4525,4,0.05,3,0,1,0
4199,0.1313,1,0.05,1,0,0,0
4200,4.881,6,0.05,4,0,2,0
4201,6.9931,3,0.05,1,0,2,0
4202,59.8444,39,0.05,3,26,9,1
4203,0.1577,1,0.05,1,0,0,0
4204,0.0524,1,0.05,1,0,0,0
4205,17.9153,12,0.05,6,4,2,0
4206,9.7911,4,0.05,3,0,0,1
4207,45.842,6,0.05,5,1,0,0
4208,6.8431,3,0.05,3,0,0,0
4209,6.8436,1,0.05,1,0,0,0
4210,33.9555,3,0.05,3,0,0,0
4211,0.4735,1,0.05,1,0,0,0
4212,6.9045,11,0.05,8,3,0,0
4213,0.5262,1,0.05,1,0,0,0
4214,35.1482,8,0.05,4,4,0,0
4215,22.4397,5,0.05,1,3,0,1
4216,4.9636,4,0.05,1,3,0,0
4217,18.4253,2,0.05,2,0,0,0
4218,50.5938,20,0.05,9,3,8,0
4219,12.2288,3,0.05,1,1,1,0
4220,10.8389,3,0.05,2,0,1,0
4221,1.1287,2,0.05,1,0,1,0
4222,6.7645,2,0.05,1,0,0,1
4223,2.5002,2,0.05,2,0,0,0
4224,5.2617,1,0.05,1,0,0,0
4225,3.1055,2,0.05,2,0,0,0
4226,46.6084,5,0.05,4,1,0,0
4227,2.8953,1,0.05,1,0,0,0
4228,29.5254,3,0.05,3,0,0,0
4229,0.4999,1,0.05,1,0,0,0
4230,3.9295,2,0.05,1,0,1,0
4231,1.8185,2,0.05,1,0,0,1
4232,6.3908,1,0.05,1,0,0,0
4233,1.2895,1,0.05,1,0,0,0
4234,3.4217,1,0.05,1,0,0,0
4235,4.9748,3,0.05,1,0,1,1
4236,8.0065,4,0.05,0,0,4,0
4237,7.2251,2,0.05,0,0,2,0
4238,0.4923,2,0.05,0,0,2,0
4239,2.9611,1,0.05,0,0,1,0
4240,9.4735,1,0.05,0,0,1,0
4241,8.6467,1,0.05,0,0,1,0
4242,8.078,2,0.05,0,0,2,0
4243,57.2056,43,0.05,0,34,8,1
4244,5.3801,11,0.05,5,2,4,0
4245,1.5002,1,0.05,0,1,0,0
4246,1.8423,1,0.05,1,0,0,0
4247,2.2319,1,0.05,1,0,0,0
4248,0.6578,1,0.05,1,0,0,0
4249,6.0416,3,0.05,1,2,0,0
4250,9.136,10,0.05,3,4,3,0
4251,4.5259,1,0.05,0,1,0,0
4252,2.0187,4,0.05,1,3,0,0
4253,2.6229,1,0.05,0,1,0,0
4254,13.7815,4,0.05,2,1,1,0
4255,26.0058,4,0.05,1,2,1,0
4256,27.3741,7,0.05,1,4,2,0
4257,4.129,1,0.05,0,0,1,0
4258,10.9356,6,0.05,2,0,3,1
4259,19.3435,4,0.05,4,0,0,0
4260,0.8204,3,0.05,1,0,0,2
4261,1.5788,2,0.05,2,0,0,0
4262,0.1972,1,0.05,1,0,0,0
4263,30.1842,6,0.05,5,1,0,0
4264,4.1666,1,0.05,1,0,0,0
4265,9.2126,1,0.05,1,0,0,0
4266,0.3156,1,0.05,1,0,0,0
4267,16.8408,2,0.05,2,0,0,0
4268,3.632,2,0.05,2,0,0,0
4269,5.2971,6,0.05,5,0,1,0
4270,0.2683,1,0.05,1,0,0,0
4271,14.5559,14,0.05,4,3,7,0
4272,21.0122,5,0.05,4,1,0,0
4273,0.2893,1,0.05,1,0,0,0
4274,1.7733,4,0.05,3,1,0,0
4275,19.473,2,0.05,2,0,0,0
4276,1.5791,1,0.05,1,0,0,0
4277,1.3773,3,0.05,2,1,0,0
4278,27.7695,3,0.05,3,0,0,0
4279,1.5791,1,0.05,1,0,0,0
4280,92.1282,5,0.05,5,0,0,0
4281,18.7379,5,0.05,5,0,0,0
4282,13.8034,1,0.05,1,0,0,0
4283,3.5326,5,0.05,4,1,0,0
4284,0.7944,2,0.05,1,1,0,0
4285,17.6354,3,0.05,3,0,0,0
4286,0.1524,1,0.05,1,0,0,0
4287,1.5517,10,0.05,6,1,3,0
4288,0.2104,1,0.05,1,0,0,0
4289,81.5541,54,0.05,5,38,0,11
4290,0.7997,2,0.05,0,2,0,0
4291,16.2003,6,0.05,1,5,0,0
4292,24.5839,6,0.05,4,2,0,0
4293,1.5791,1,0.05,1,0,0,0
4294,0.4999,1,0.05,1,0,0,0
4295,4.343,1,0.05,1,0,0,0
4296,3.4217,1,0.05,1,0,0,0
4297,16.2053,10,0.05,5,0,2,3
4298,9.3703,2,0.05,2,0,0,0
4299,1.6202,1,0.05,0,1,0,0
4300,3.5507,1,0.05,0,1,0,0
4301,19.8893,13,0.05,2,6,4,1
4302,3.6925,3,0.05,1,2,0,0
4303,1.3123,2,0.05,0,2,0,0
4304,1.4638,4,0.05,2,2,0,0
4305,0.5971,3,0.05,1,0,2,0
4306,0.1577,1,0.05,1,0,0,0
4307,6.6137,4,0.05,3,0,1,0
4308,1.5791,1,0.05,1,0,0,0
4309,1.1248,2,0.05,1,1,0,0
4310,5.0011,1,0.05,0,1,0,0
4311,1.5026,3,0.05,0,0,2,1
4312,6.1593,1,0.05,0,0,1,0
4313,1.5002,1,0.05,0,1,0,0
4314,19.4734,2,0.05,0,1,1,0
4315,1.3815,2,0.05,0,1,0,1
4316,1.3376,1,0.05,0,1,0,0
4317,2.2503,1,0.05,0,1,0,0
4318,0.3623,1,0.05,0,1,0,0
4319,1.5009,5,0.05,0,4,1,0
4320,2.0003,1,0.05,0,1,0,0
4321,15.6285,2,0.05,0,2,0,0
4322,1.4877,1,0.05,0,1,0,0
4323,24.522,16,0.05,2,2,2,10
4324,4.726,1,0.05,0,1,0,0
4325,3.6834,2,0.05,1,1,0,0
4326,2.708,3,0.05,0,1,2,0
4327,2.6772,4,0.05,0,1,3,0
4328,8.3967,33,0.05,9,4,19,1
4329,0.6997,2,0.05,0,2,0,0
4330,0.9094,3,0.05,0,3,0,0
4331,7.1727,7,0.05,0,7,0,0
4332,1.6252,1,0.05,0,1,0,0
4333,27.3287,4,0.05,0,4,0,0
4334,3.7224,4,0.05,0,3,1,0
4335,3.7505,2,0.05,0,2,0,0
4336,18.7484,13,0.05,0,7,6,0
4337,62.3683,32,0.05,17,1,14,0
4338,3.9278,3,0.05,2,1,0,0
4339,4.343,1,0.05,1,0,0,0
4340,0.5523,2,0.05,2,0,0,0
4341,1.1968,4,0.05,2,2,0,0
4342,23.8062,6,0.05,1,3,2,0
4343,3.4257,1,0.05,0,1,0,0
4344,0.9907,3,0.05,0,0,1,2
4345,0.3075,7,0.05,2,0,2,3
4346,0.3567,4,0.05,0,0,3,1
4347,15.1091,10,0.05,1,4,5,0
4348,2.1846,1,0.05,1,0,0,0
4349,5.2643,1,0.05,1,0,0,0
4350,4.2954,2,0.05,1,0,1,0
4351,7.1179,4,0.05,2,2,0,0
4352,2.0845,1,0.05,0,0,1,0
4353,0.1235,1,0.05,1,0,0,0
4354,0.263,1,0.05,1,0,0,0
4355,8.4149,4,0.05,3,0,0,1
4356,1.8423,1,0.05,1,0,0,0
4357,1.6781,5,0.05,5,0,0,0
4358,13.0298,10,0.05,7,0,0,3
4359,10.0811,12,0.05,6,4,1,1
4360,5.5559,3,0.05,3,0,0,0
4361,26.6445,18,0.05,10,4,4,0
4362,13.242,4,0.05,0,0,4,0
4363,5.0609,9,0.05,0,1,7,1
4364,5.0932,1,0.05,0,0,1,0
4365,15.493,2,0.05,0,0,2,0
4366,0.8498,2,0.05,0,0,1,1
4367,1.737,1,0.05,1,0,0,0
4368,8.7648,2,0.05,2,0,0,0
4369,2.2372,1,0.05,1,0,0,0
4370,1.9396,2,0.05,0,1,0,1
4371,0.2893,1,0.05,1,0,0,0
4372,18.4645,4,0.05,2,0,1,1
4373,0.5788,1,0.05,1,0,0,0
4374,17.3794,6,0.05,3,2,1,0
4375,10.0024,1,0.05,1,0,0,0
4376,0.6578,1,0.05,1,0,0,0
4377,27.3746,4,0.05,4,0,0,0
4378,17.3368,5,0.05,0,3,2,0
4379,3.7189,2,0.05,0,0,2,0
4380,30.3618,3,0.05,1,2,0,0
4381,1.7107,1,0.05,1,0,0,0
4382,0.9734,2,0.05,2,0,0,0
4383,4.5536,1,0.05,1,0,0,0
4384,11.5814,2,0.05,2,0,0,0
4385,0.3419,1,0.05,1,0,0,0
4386,0.9737,1,0.05,1,0,0,0
4387,0.4209,1,0.05,1,0,0,0
4388,2.3161,1,0.05,1,0,0,0
4389,2.8949,2,0.05,2,0,0,0
4390,9.1335,2,0.05,2,0,0,0
4391,3.067,5,0.05,4,0,0,1
4392,12.9067,4,0.05,2,0,0,2
4393,12.3186,2,0.05,1,0,0,1
4394,4.2114,1,0.05,1,0,0,0
4395,6.8436,1,0.05,1,0,0,0
4396,20.9903,9,0.05,1,1,0,7
4397,16.1092,1,0.05,0,0,1,0
4398,0.4214,1,0.05,0,0,1,0
4399,0.6868,1,0.05,0,0,1,0
4400,4.2166,1,0.05,0,0,1,0
4401,0.849,2,0.05,0,1,1,0
4402,9.7007,2,0.05,0,0,2,0
4403,30.8967,14,0.05,7,0,6,1
4404,0.6841,1,0.05,1,0,0,0
4405,31.1913,4,0.05,3,1,0,0
4406,0.6709,1,0.05,1,0,0,0
4407,11.7128,3,0.05,3,0,0,0
4408,10.3596,4,0.05,4,0,0,0
4409,16.632,5,0.05,5,0,0,0
4410,8.423,1,0.05,1,0,0,0
4411,15.0082,4,0.05,3,0,0,1
4412,61.0809,37,0.05,8,15,12,2
4413,0.4249,1,0.05,0,1,0,0
4414,15.682,6,0.05,2,3,1,0
4415,0.3367,1,0.05,0,0,0,1
4416,1.8521,4,0.05,3,1,0,0
4417,13.931,7,0.05,3,4,0,0
4418,7.628,2,0.05,1,1,0,0
4419,6.0539,1,0.05,1,0,0,0
4420,3.1584,1,0.05,1,0,0,0
4421,0.6578,1,0.05,1,0,0,0
4422,38.1374,13,0.05,9,4,0,0
4423,2.3688,1,0.05,1,0,0,0
4424,10.7221,3,0.05,2,0,0,1
4425,0.4125,3,0.05,2,0,1,0
4426,20.3122,4,0.05,3,0,1,0
4427,2.337,2,0.05,1,0,1,0
4428,5.5275,1,0.05,1,0,0,0
4429,3.7899,2,0.05,2,0,0,0
4430,24.3229,8,0.05,1,0,6,1
4431,12.6607,2,0.05,2,0,0,0
4432,1.5021,3,0.05,1,1,1,0
4433,0.9868,1,0.05,1,0,0,0
4434,6.0485,2,0.05,1,0,0,1
4435,0.6208,2,0.05,1,0,0,1
4436,4.1871,3,0.05,1,2,0,0
4437,4.5796,2,0.05,2,0,0,0
4438,22.607,6,0.05,5,0,1,0
4439,13.3028,3,0.05,1,0,1,1
4440,2.7636,1,0.05,1,0,0,0
4441,0.1393,1,0.05,1,0,0,0
